interaction_id,user_id,policy_id,timestamp,position
imp_002651,user_0234,12,2025-08-17 17:47:55,6
imp_002652,user_0572,23,2025-08-18 16:58:55,6
imp_002653,user_0967,12,2025-07-18 15:41:55,4
imp_002654,user_0649,9,2025-07-16 06:58:55,2
imp_002655,user_0449,44,2025-08-14 07:14:55,3
imp_002656,user_0592,84,2025-08-10 09:43:55,1
imp_002657,user_0849,3,2025-09-15 17:24:55,2
imp_002658,user_0592,34,2025-06-21 16:57:55,1
imp_002659,user_0829,28,2025-09-12 11:47:55,6
imp_002660,user_0252,34,2025-08-31 15:15:55,1
imp_002661,user_0035,32,2025-08-13 08:01:55,6
imp_002662,user_0249,20,2025-08-03 16:24:55,3
imp_002663,user_0716,23,2025-07-18 17:25:55,2
imp_002664,user_0125,95,2025-07-01 18:20:55,3
imp_002665,user_0812,35,2025-08-16 08:23:55,1
imp_002666,user_0594,44,2025-08-05 17:12:55,3
imp_002667,user_0492,17,2025-07-16 13:47:55,5
imp_002668,user_0220,35,2025-08-22 17:48:55,3
imp_002669,user_0515,77,2025-07-26 13:57:55,8
imp_002670,user_0602,46,2025-08-05 08:19:55,2
imp_002671,user_0721,43,2025-06-24 13:42:55,7
imp_002672,user_0424,47,2025-09-08 10:01:55,1
imp_002673,user_0635,3,2025-08-04 15:24:55,4
imp_002674,user_0426,44,2025-08-29 09:22:55,5
imp_002675,user_0152,12,2025-07-19 17:47:55,2
imp_002676,user_0187,23,2025-07-02 07:40:55,7
imp_002677,user_0025,49,2025-08-24 16:28:55,2
imp_002678,user_0397,10,2025-08-12 15:34:55,2
imp_002679,user_0107,66,2025-08-21 18:58:55,3
imp_002680,user_0051,24,2025-09-11 15:06:55,5
imp_002681,user_0909,59,2025-07-23 15:50:55,1
imp_002682,user_0945,42,2025-08-14 15:21:55,4
imp_002683,user_0668,81,2025-07-22 12:37:55,2
imp_002684,user_0311,77,2025-07-07 06:52:55,1
imp_002685,user_0836,44,2025-07-12 15:17:55,1
imp_002686,user_0161,31,2025-08-15 09:00:55,10
imp_002687,user_0483,27,2025-08-01 09:17:55,2
imp_002688,user_0439,72,2025-07-18 08:44:55,1
imp_002689,user_0986,19,2025-09-02 17:09:55,3
imp_002690,user_0885,31,2025-09-18 16:17:55,4
imp_002691,user_0911,44,2025-07-22 09:42:55,4
imp_002692,user_0073,12,2025-08-13 12:26:55,1
imp_002693,user_0351,34,2025-07-19 13:39:55,1
imp_002694,user_0374,17,2025-09-01 08:33:55,7
imp_002695,user_0851,55,2025-07-28 13:06:55,5
imp_002696,user_0623,53,2025-07-19 17:14:55,5
imp_002697,user_0038,42,2025-08-31 10:36:55,2
imp_002698,user_0940,80,2025-07-16 09:43:55,1
imp_002699,user_0146,43,2025-08-05 15:19:55,2
imp_002700,user_0632,52,2025-08-09 14:30:55,5
imp_002701,user_0927,34,2025-08-09 08:04:55,3
imp_002702,user_0765,16,2025-09-03 10:00:55,2
imp_002703,user_0979,79,2025-08-20 15:16:55,7
imp_002704,user_0337,16,2025-08-31 07:07:55,2
imp_002705,user_0196,79,2025-08-27 07:34:55,1
imp_002706,user_0577,46,2025-08-24 07:45:55,1
imp_002707,user_0557,62,2025-07-14 11:51:55,2
imp_002708,user_0697,31,2025-09-05 18:19:55,5
imp_002709,user_0604,60,2025-06-28 06:46:55,2
imp_002710,user_0490,91,2025-08-15 08:22:55,3
imp_002711,user_0313,66,2025-07-29 16:55:55,3
imp_002712,user_0059,12,2025-07-07 12:07:55,1
imp_002713,user_0159,87,2025-08-07 07:41:55,1
imp_002714,user_0289,49,2025-08-28 11:30:55,3
imp_002715,user_0479,46,2025-08-08 09:43:55,1
imp_002716,user_0124,33,2025-08-31 07:07:55,2
imp_002717,user_0020,22,2025-09-11 10:26:55,2
imp_002718,user_0986,23,2025-07-29 13:05:55,1
imp_002719,user_0508,12,2025-09-04 13:10:55,2
imp_002720,user_0327,49,2025-07-15 13:41:55,2
imp_002721,user_0433,69,2025-09-07 16:40:55,1
imp_002722,user_0374,55,2025-08-12 19:17:55,4
imp_002723,user_0193,74,2025-09-05 11:38:55,3
imp_002724,user_0144,71,2025-09-03 07:15:55,3
imp_002725,user_0092,28,2025-07-26 08:29:55,6
imp_002726,user_0813,24,2025-09-05 12:40:55,1
imp_002727,user_0052,44,2025-08-16 18:09:55,4
imp_002728,user_0728,65,2025-08-31 17:34:55,4
imp_002729,user_0400,42,2025-08-27 17:56:55,3
imp_002730,user_0884,65,2025-08-03 17:26:55,1
imp_002731,user_0024,67,2025-09-02 11:27:55,2
imp_002732,user_0881,94,2025-09-14 11:13:55,1
imp_002733,user_0279,81,2025-08-02 17:25:55,9
imp_002734,user_0187,33,2025-09-09 10:45:55,2
imp_002735,user_0455,12,2025-09-12 16:51:55,2
imp_002736,user_0315,44,2025-09-10 16:09:55,2
imp_002737,user_0774,87,2025-06-23 14:07:55,5
imp_002738,user_0833,95,2025-08-07 18:52:55,6
imp_002739,user_0250,12,2025-08-31 09:41:55,3
imp_002740,user_0236,75,2025-09-06 09:54:55,1
imp_002741,user_0022,87,2025-08-13 07:50:55,5
imp_002742,user_0666,1,2025-06-29 12:08:55,5
imp_002743,user_0025,12,2025-07-11 19:15:55,1
imp_002744,user_0889,49,2025-08-09 13:00:55,4
imp_002745,user_0315,84,2025-07-04 16:55:55,8
imp_002746,user_0514,28,2025-08-20 14:54:55,2
imp_002747,user_0735,34,2025-08-20 18:06:55,1
imp_002748,user_0196,43,2025-07-08 12:05:55,1
imp_002749,user_0790,72,2025-08-03 17:18:55,3
imp_002750,user_0230,95,2025-08-27 10:32:55,1
imp_002751,user_0878,18,2025-07-11 14:42:55,4
imp_002752,user_0037,52,2025-07-22 18:42:55,4
imp_002753,user_0602,95,2025-07-27 12:22:55,2
imp_002754,user_0988,46,2025-08-07 07:13:55,2
imp_002755,user_0398,17,2025-08-19 19:04:55,1
imp_002756,user_0780,49,2025-08-12 18:32:55,3
imp_002757,user_0748,83,2025-09-16 12:10:55,1
imp_002758,user_0087,91,2025-08-04 09:55:55,2
imp_002759,user_0818,68,2025-06-28 11:53:55,2
imp_002760,user_0110,45,2025-07-31 15:11:55,3
imp_002761,user_0898,2,2025-09-11 13:50:55,1
imp_002762,user_0076,90,2025-08-19 17:03:55,5
imp_002763,user_0738,80,2025-08-31 16:45:55,1
imp_002764,user_0863,47,2025-07-23 16:56:55,6
imp_002765,user_0300,11,2025-08-13 07:08:55,3
imp_002766,user_0509,32,2025-07-22 06:58:55,7
imp_002767,user_0945,34,2025-08-11 15:20:55,4
imp_002768,user_0051,18,2025-06-30 13:45:55,1
imp_002769,user_0567,73,2025-07-18 17:34:55,1
imp_002770,user_0682,76,2025-07-25 17:55:55,5
imp_002771,user_0955,66,2025-08-21 13:55:55,2
imp_002772,user_0365,48,2025-07-08 19:09:55,7
imp_002773,user_0261,13,2025-07-10 18:01:55,5
imp_002774,user_0574,66,2025-07-25 11:39:55,3
imp_002775,user_0619,8,2025-09-15 17:52:55,1
imp_002776,user_0605,57,2025-08-11 18:14:55,4
imp_002777,user_0051,44,2025-08-08 10:15:55,2
imp_002778,user_0465,93,2025-07-07 12:59:55,1
imp_002779,user_0682,50,2025-08-29 12:38:55,1
imp_002780,user_0956,47,2025-09-02 12:51:55,2
imp_002781,user_0033,12,2025-07-21 17:18:55,9
imp_002782,user_0559,23,2025-08-19 16:26:55,3
imp_002783,user_0709,41,2025-08-08 16:25:55,2
imp_002784,user_0613,43,2025-08-28 09:26:55,2
imp_002785,user_0487,43,2025-08-20 14:00:55,3
imp_002786,user_0016,73,2025-09-03 06:36:55,6
imp_002787,user_0014,17,2025-08-13 08:40:55,3
imp_002788,user_0940,58,2025-07-01 15:21:55,4
imp_002789,user_0888,12,2025-06-27 19:02:55,5
imp_002790,user_0460,65,2025-06-22 18:49:55,1
imp_002791,user_0781,80,2025-08-14 09:18:55,1
imp_002792,user_0023,30,2025-09-02 09:12:55,3
imp_002793,user_0418,21,2025-07-26 17:33:55,2
imp_002794,user_0265,24,2025-07-14 13:32:55,2
imp_002795,user_0138,82,2025-07-12 14:28:55,1
imp_002796,user_0393,80,2025-09-03 14:38:55,2
imp_002797,user_0288,44,2025-07-06 18:30:55,2
imp_002798,user_0015,23,2025-08-10 06:57:55,6
imp_002799,user_0645,62,2025-09-04 15:34:55,8
imp_002800,user_0200,11,2025-09-07 17:00:55,5
imp_002801,user_0645,94,2025-07-28 12:51:55,1
imp_002802,user_0486,16,2025-08-01 17:14:55,8
imp_002803,user_0525,9,2025-07-29 15:15:55,4
imp_002804,user_0566,86,2025-09-09 17:47:55,1
imp_002805,user_0223,58,2025-07-20 09:20:55,10
imp_002806,user_0492,28,2025-07-21 16:24:55,1
imp_002807,user_0748,82,2025-06-26 16:20:55,6
imp_002808,user_0311,44,2025-08-10 17:00:55,6
imp_002809,user_0873,27,2025-08-17 15:21:55,1
imp_002810,user_0459,24,2025-06-21 18:08:55,2
imp_002811,user_0846,43,2025-09-11 06:28:55,3
imp_002812,user_0192,67,2025-08-28 09:18:55,7
imp_002813,user_0229,17,2025-06-23 11:28:55,10
imp_002814,user_0920,49,2025-08-28 17:34:55,4
imp_002815,user_0659,10,2025-06-29 11:19:55,1
imp_002816,user_0664,79,2025-06-25 11:12:55,1
imp_002817,user_0192,5,2025-07-10 17:49:55,6
imp_002818,user_0271,54,2025-06-28 18:59:55,3
imp_002819,user_0882,31,2025-07-10 17:38:55,1
imp_002820,user_0349,93,2025-06-22 06:41:55,4
imp_002821,user_0292,69,2025-06-28 15:38:55,3
imp_002822,user_0977,58,2025-09-12 13:12:55,3
imp_002823,user_0278,29,2025-07-07 18:28:55,1
imp_002824,user_0760,80,2025-09-16 14:24:55,7
imp_002825,user_0429,2,2025-08-19 16:54:55,5
imp_002826,user_0899,45,2025-08-24 15:49:55,8
imp_002827,user_0166,50,2025-08-19 15:38:55,4
imp_002828,user_0914,58,2025-09-01 09:53:55,7
imp_002829,user_0355,22,2025-08-14 13:38:55,10
imp_002830,user_0611,12,2025-07-10 06:59:55,1
imp_002831,user_0479,74,2025-09-17 15:50:55,1
imp_002832,user_0842,69,2025-08-18 13:21:55,6
imp_002833,user_0214,2,2025-07-22 16:32:55,1
imp_002834,user_0517,72,2025-06-27 08:14:55,5
imp_002835,user_0018,24,2025-07-19 15:20:55,7
imp_002836,user_0393,45,2025-08-02 13:13:55,2
imp_002837,user_0027,87,2025-09-12 06:22:55,1
imp_002838,user_0303,82,2025-07-14 07:49:55,1
imp_002839,user_0884,75,2025-08-04 16:28:55,1
imp_002840,user_0478,58,2025-09-02 10:27:55,5
imp_002841,user_0592,79,2025-09-02 14:11:55,3
imp_002842,user_0135,66,2025-06-26 15:45:55,1
imp_002843,user_0313,72,2025-09-18 11:04:55,1
imp_002844,user_0948,77,2025-07-23 07:27:55,9
imp_002845,user_0716,49,2025-07-23 13:58:55,4
imp_002846,user_0831,50,2025-08-17 14:37:55,2
imp_002847,user_0609,79,2025-08-05 07:14:55,3
imp_002848,user_0312,81,2025-08-07 15:37:55,6
imp_002849,user_0014,69,2025-09-13 17:39:55,6
imp_002850,user_0233,74,2025-09-10 12:25:55,2
imp_002851,user_0709,12,2025-07-26 16:12:55,1
imp_002852,user_0819,76,2025-07-13 15:12:55,4
imp_002853,user_0979,34,2025-07-16 15:49:55,1
imp_002854,user_0699,29,2025-07-10 16:00:55,8
imp_002855,user_0371,49,2025-09-05 08:06:55,4
imp_002856,user_0884,30,2025-08-15 11:47:55,4
imp_002857,user_0432,27,2025-08-17 09:02:55,2
imp_002858,user_0285,58,2025-07-02 18:11:55,1
imp_002859,user_0289,84,2025-07-14 14:29:55,6
imp_002860,user_0188,54,2025-06-24 11:03:55,4
imp_002861,user_0027,53,2025-07-21 18:18:55,1
imp_002862,user_0947,76,2025-08-02 11:51:55,5
imp_002863,user_0322,18,2025-06-30 15:20:55,3
imp_002864,user_0593,45,2025-08-18 16:55:55,2
imp_002865,user_0765,23,2025-08-01 08:46:55,7
imp_002866,user_0400,79,2025-08-25 10:30:55,3
imp_002867,user_0236,83,2025-09-17 10:00:55,2
imp_002868,user_0414,12,2025-07-25 10:17:55,4
imp_002869,user_0172,29,2025-08-11 19:11:55,1
imp_002870,user_0593,38,2025-07-03 10:18:55,4
imp_002871,user_0965,24,2025-07-03 14:00:55,2
imp_002872,user_0597,80,2025-09-15 16:59:55,2
imp_002873,user_0197,6,2025-08-08 11:36:55,1
imp_002874,user_0803,54,2025-07-29 07:25:55,3
imp_002875,user_0017,50,2025-07-16 15:17:55,4
imp_002876,user_0314,47,2025-07-15 12:11:55,4
imp_002877,user_0876,72,2025-09-05 08:18:55,10
imp_002878,user_0014,46,2025-09-15 18:44:55,7
imp_002879,user_0086,11,2025-08-27 11:53:55,5
imp_002880,user_0598,12,2025-07-07 11:28:55,6
imp_002881,user_0835,83,2025-06-24 06:24:55,1
imp_002882,user_0393,67,2025-06-25 06:19:55,1
imp_002883,user_0376,33,2025-09-15 14:34:55,6
imp_002884,user_0266,65,2025-06-21 12:03:55,4
imp_002885,user_0674,27,2025-07-25 14:30:55,3
imp_002886,user_0550,88,2025-08-19 10:53:55,1
imp_002887,user_0425,48,2025-08-09 12:15:55,4
imp_002888,user_0125,52,2025-06-21 09:30:55,1
imp_002889,user_0740,36,2025-07-12 08:31:55,3
imp_002890,user_0458,24,2025-08-05 09:01:55,3
imp_002891,user_0213,87,2025-09-18 14:34:55,1
imp_002892,user_0627,47,2025-06-23 10:36:55,2
imp_002893,user_0230,50,2025-09-03 16:46:55,2
imp_002894,user_0380,12,2025-08-23 06:51:55,1
imp_002895,user_0139,49,2025-07-23 10:31:55,4
imp_002896,user_0997,93,2025-08-30 08:05:55,9
imp_002897,user_0405,28,2025-08-06 12:40:55,1
imp_002898,user_0328,22,2025-08-18 17:31:55,6
imp_002899,user_0869,72,2025-07-09 16:29:55,2
imp_002900,user_0097,28,2025-07-04 15:23:55,1
imp_002901,user_0215,17,2025-07-03 12:32:55,1
imp_002902,user_0717,27,2025-09-10 12:13:55,6
imp_002903,user_0396,22,2025-09-14 14:44:55,6
imp_002904,user_0808,44,2025-09-12 09:05:55,2
imp_002905,user_0298,24,2025-09-02 10:43:55,1
imp_002906,user_0911,49,2025-07-14 12:48:55,1
imp_002907,user_0170,86,2025-06-24 09:59:55,2
imp_002908,user_0066,45,2025-08-05 13:31:55,3
imp_002909,user_0281,50,2025-09-13 18:24:55,4
imp_002910,user_0272,50,2025-08-04 13:16:55,8
imp_002911,user_0640,74,2025-07-18 07:49:55,3
imp_002912,user_0873,66,2025-07-07 09:55:55,1
imp_002913,user_0065,31,2025-09-06 13:22:55,1
imp_002914,user_0996,42,2025-08-26 17:15:55,5
imp_002915,user_0902,48,2025-08-13 14:12:55,6
imp_002916,user_0807,45,2025-07-02 07:36:55,2
imp_002917,user_0460,28,2025-08-16 08:07:55,10
imp_002918,user_0541,92,2025-07-28 18:08:55,1
imp_002919,user_0316,12,2025-06-27 09:51:55,2
imp_002920,user_0894,83,2025-07-10 12:48:55,1
imp_002921,user_0997,3,2025-09-03 17:29:55,1
imp_002922,user_0975,28,2025-07-18 13:40:55,10
imp_002923,user_0397,27,2025-08-24 16:50:55,1
imp_002924,user_0409,12,2025-07-27 09:52:55,1
imp_002925,user_0238,28,2025-08-01 19:18:55,3
imp_002926,user_0100,12,2025-08-12 10:09:55,2
imp_002927,user_0440,79,2025-09-03 13:49:55,3
imp_002928,user_0440,45,2025-07-12 13:53:55,3
imp_002929,user_0905,83,2025-09-16 19:13:55,4
imp_002930,user_0625,46,2025-07-16 15:49:55,1
imp_002931,user_0416,77,2025-06-30 15:53:55,2
imp_002932,user_0444,22,2025-08-26 13:53:55,1
imp_002933,user_0618,73,2025-09-18 16:22:55,1
imp_002934,user_0127,35,2025-07-10 14:10:55,1
imp_002935,user_0308,76,2025-06-21 10:21:55,1
imp_002936,user_0054,79,2025-07-25 09:14:55,4
imp_002937,user_0352,94,2025-06-24 08:19:55,3
imp_002938,user_0791,79,2025-07-13 09:25:55,2
imp_002939,user_0641,20,2025-08-22 13:41:55,6
imp_002940,user_0161,52,2025-07-05 07:14:55,1
imp_002941,user_0914,28,2025-09-10 11:47:55,2
imp_002942,user_0044,48,2025-08-16 07:26:55,7
imp_002943,user_0661,68,2025-08-23 19:17:55,2
imp_002944,user_0707,7,2025-09-15 07:48:55,1
imp_002945,user_0205,42,2025-07-08 08:13:55,6
imp_002946,user_0087,6,2025-06-28 13:28:55,7
imp_002947,user_0125,45,2025-07-09 17:41:55,1
imp_002948,user_0230,32,2025-08-16 18:30:55,1
imp_002949,user_0371,73,2025-07-23 07:19:55,6
imp_002950,user_0958,38,2025-07-14 18:24:55,1
imp_002951,user_0243,55,2025-09-14 07:47:55,3
imp_002952,user_0842,8,2025-07-03 10:04:55,7
imp_002953,user_0577,28,2025-08-19 08:50:55,2
imp_002954,user_0334,73,2025-09-05 13:06:55,3
imp_002955,user_0950,82,2025-08-28 10:27:55,3
imp_002956,user_0537,38,2025-09-08 16:32:55,4
imp_002957,user_0530,12,2025-07-08 10:54:55,7
imp_002958,user_0969,44,2025-08-12 14:30:55,2
imp_002959,user_0430,61,2025-08-02 18:31:55,4
imp_002960,user_0679,67,2025-08-04 12:02:55,1
imp_002961,user_0489,42,2025-09-08 09:38:55,3
imp_002962,user_0187,41,2025-08-14 09:09:55,2
imp_002963,user_0579,49,2025-07-21 12:51:55,6
imp_002964,user_0145,52,2025-08-06 18:17:55,5
imp_002965,user_0993,79,2025-07-29 15:38:55,3
imp_002966,user_0265,40,2025-06-23 17:48:55,1
imp_002967,user_0130,80,2025-06-24 18:14:55,2
imp_002968,user_0957,68,2025-08-17 10:23:55,1
imp_002969,user_0619,35,2025-07-17 14:12:55,1
imp_002970,user_0411,34,2025-08-18 06:40:55,3
imp_002971,user_0264,15,2025-08-29 07:20:55,1
imp_002972,user_0997,47,2025-08-23 11:40:55,3
imp_002973,user_0344,66,2025-08-08 10:53:55,3
imp_002974,user_0767,53,2025-07-18 18:17:55,7
imp_002975,user_0376,5,2025-07-17 07:53:55,2
imp_002976,user_0797,87,2025-08-15 07:30:55,3
imp_002977,user_0795,38,2025-08-23 18:25:55,7
imp_002978,user_0963,51,2025-08-06 12:11:55,8
imp_002979,user_0629,17,2025-08-06 12:07:55,2
imp_002980,user_0581,65,2025-09-04 12:19:55,6
imp_002981,user_0141,34,2025-07-04 17:04:55,1
imp_002982,user_0211,8,2025-08-12 16:27:55,1
imp_002983,user_0671,84,2025-07-07 09:22:55,5
imp_002984,user_0143,48,2025-09-13 18:37:55,1
imp_002985,user_0925,54,2025-06-21 11:29:55,1
imp_002986,user_0723,45,2025-08-08 06:20:55,1
imp_002987,user_0082,50,2025-08-22 17:11:55,1
imp_002988,user_0254,16,2025-08-16 10:26:55,3
imp_002989,user_0316,6,2025-08-13 13:19:55,1
imp_002990,user_0988,12,2025-06-23 07:37:55,1
imp_002991,user_0023,12,2025-08-05 10:27:55,2
imp_002992,user_0134,31,2025-09-08 12:10:55,3
imp_002993,user_0783,81,2025-07-08 16:57:55,4
imp_002994,user_0927,83,2025-07-21 09:15:55,2
imp_002995,user_0322,12,2025-09-11 11:10:55,2
imp_002996,user_0369,30,2025-07-16 13:42:55,3
imp_002997,user_0060,53,2025-07-03 07:34:55,5
imp_002998,user_0617,66,2025-07-05 13:35:55,5
imp_002999,user_0591,23,2025-06-26 09:01:55,1
imp_003000,user_0667,56,2025-08-12 11:53:55,5
imp_003001,user_0994,71,2025-08-13 11:47:55,4
imp_003002,user_0662,31,2025-07-28 08:49:55,1
imp_003003,user_0938,69,2025-09-17 10:44:55,9
imp_003004,user_0962,65,2025-08-15 16:33:55,8
imp_003005,user_0913,91,2025-08-23 08:55:55,2
imp_003006,user_0631,97,2025-09-08 18:00:55,1
imp_003007,user_0014,10,2025-07-14 14:25:55,2
imp_003008,user_0588,54,2025-06-23 15:50:55,3
imp_003009,user_0312,44,2025-07-28 11:26:55,5
imp_003010,user_0032,69,2025-06-26 11:46:55,1
imp_003011,user_0620,80,2025-06-26 12:56:55,2
imp_003012,user_0348,31,2025-07-01 14:41:55,3
imp_003013,user_0778,66,2025-09-06 10:29:55,2
imp_003014,user_0743,28,2025-09-13 12:14:55,10
imp_003015,user_0009,46,2025-07-23 08:57:55,5
imp_003016,user_0277,87,2025-06-27 12:11:55,3
imp_003017,user_0738,33,2025-08-04 14:00:55,1
imp_003018,user_0676,44,2025-07-16 09:07:55,2
imp_003019,user_0245,34,2025-07-22 13:31:55,4
imp_003020,user_0425,81,2025-08-27 07:44:55,6
imp_003021,user_0295,46,2025-08-17 17:19:55,4
imp_003022,user_0478,44,2025-08-28 06:54:55,6
imp_003023,user_0223,28,2025-09-15 06:43:55,1
imp_003024,user_0109,72,2025-08-25 18:09:55,8
imp_003025,user_0132,92,2025-07-14 09:56:55,4
imp_003026,user_0467,3,2025-09-17 09:44:55,4
imp_003027,user_0988,48,2025-09-18 18:50:55,1
imp_003028,user_0305,65,2025-09-15 17:16:55,5
imp_003029,user_0972,8,2025-08-26 06:23:55,6
imp_003030,user_0493,12,2025-07-12 16:36:55,1
imp_003031,user_0627,46,2025-09-12 12:42:55,5
imp_003032,user_0279,76,2025-08-06 08:24:55,1
imp_003033,user_0621,34,2025-08-03 16:19:55,1
imp_003034,user_0063,43,2025-07-31 17:31:55,2
imp_003035,user_0548,83,2025-08-26 18:31:55,1
imp_003036,user_0523,42,2025-08-28 06:38:55,3
imp_003037,user_0337,21,2025-09-11 12:56:55,3
imp_003038,user_0408,82,2025-06-23 16:29:55,1
imp_003039,user_0783,28,2025-07-09 12:02:55,5
imp_003040,user_0481,44,2025-08-18 06:20:55,2
imp_003041,user_0646,91,2025-07-27 15:51:55,1
imp_003042,user_0320,55,2025-07-16 18:03:55,5
imp_003043,user_0097,45,2025-08-10 07:25:55,3
imp_003044,user_0767,87,2025-09-07 12:38:55,5
imp_003045,user_0918,34,2025-09-10 15:19:55,1
imp_003046,user_0880,84,2025-08-13 16:31:55,3
imp_003047,user_0664,74,2025-07-24 09:42:55,4
imp_003048,user_0091,79,2025-07-27 11:45:55,2
imp_003049,user_0039,22,2025-06-27 17:02:55,3
imp_003050,user_0730,68,2025-07-10 08:31:55,3
imp_003051,user_0058,44,2025-07-02 09:19:55,4
imp_003052,user_0589,23,2025-07-27 08:04:55,8
imp_003053,user_0676,49,2025-09-11 13:58:55,1
imp_003054,user_0425,33,2025-06-23 06:36:55,10
imp_003055,user_0930,44,2025-07-21 06:58:55,5
imp_003056,user_0786,17,2025-09-03 10:02:55,1
imp_003057,user_0784,49,2025-06-30 16:41:55,1
imp_003058,user_0838,12,2025-09-09 08:14:55,4
imp_003059,user_0726,12,2025-08-26 12:08:55,3
imp_003060,user_0120,6,2025-09-06 08:57:55,6
imp_003061,user_0627,84,2025-08-03 17:34:55,1
imp_003062,user_0771,11,2025-06-21 14:04:55,1
imp_003063,user_0870,57,2025-08-18 17:08:55,2
imp_003064,user_0799,34,2025-08-09 12:29:55,4
imp_003065,user_0216,66,2025-09-15 08:43:55,5
imp_003066,user_0305,57,2025-07-12 13:44:55,1
imp_003067,user_0606,16,2025-07-05 09:09:55,2
imp_003068,user_0736,9,2025-07-18 11:02:55,5
imp_003069,user_0505,8,2025-07-25 08:50:55,2
imp_003070,user_0042,29,2025-08-19 15:16:55,2
imp_003071,user_0019,12,2025-08-18 14:22:55,6
imp_003072,user_0260,95,2025-09-04 18:51:55,1
imp_003073,user_0084,18,2025-06-24 10:44:55,3
imp_003074,user_0469,12,2025-08-16 13:17:55,4
imp_003075,user_0446,21,2025-08-20 08:48:55,2
imp_003076,user_0038,33,2025-07-29 10:21:55,1
imp_003077,user_0931,76,2025-07-01 16:45:55,2
imp_003078,user_0038,58,2025-07-09 17:22:55,1
imp_003079,user_0193,5,2025-08-04 07:20:55,10
imp_003080,user_0748,72,2025-08-30 09:52:55,1
imp_003081,user_0303,44,2025-08-25 18:38:55,2
imp_003082,user_0694,44,2025-06-24 16:38:55,2
imp_003083,user_0775,67,2025-08-22 08:31:55,6
imp_003084,user_0738,91,2025-09-16 09:48:55,5
imp_003085,user_0839,55,2025-09-17 16:12:55,1
imp_003086,user_0902,10,2025-08-25 17:17:55,3
imp_003087,user_0324,12,2025-08-30 09:27:55,2
imp_003088,user_0920,50,2025-08-27 08:32:55,1
imp_003089,user_0283,12,2025-08-04 10:46:55,8
imp_003090,user_0240,49,2025-07-08 18:22:55,10
imp_003091,user_0969,48,2025-08-19 18:19:55,5
imp_003092,user_0719,93,2025-07-26 15:24:55,3
imp_003093,user_0090,87,2025-08-30 09:30:55,6
imp_003094,user_0700,43,2025-08-20 16:53:55,2
imp_003095,user_0867,40,2025-08-19 18:57:55,2
imp_003096,user_0965,81,2025-08-20 09:28:55,1
imp_003097,user_0211,50,2025-07-05 08:39:55,7
imp_003098,user_0515,45,2025-07-16 15:43:55,2
imp_003099,user_0089,4,2025-07-15 10:22:55,2
imp_003100,user_0715,48,2025-08-05 09:55:55,1
imp_003101,user_0485,83,2025-07-18 16:34:55,1
imp_003102,user_0755,45,2025-08-28 06:26:55,6
imp_003103,user_0674,27,2025-09-08 16:27:55,1
imp_003104,user_0423,18,2025-07-16 17:41:55,5
imp_003105,user_0888,66,2025-06-23 15:15:55,2
imp_003106,user_0365,87,2025-07-29 16:37:55,10
imp_003107,user_0492,28,2025-08-11 16:32:55,6
imp_003108,user_0440,24,2025-06-25 17:42:55,9
imp_003109,user_0077,34,2025-08-13 10:49:55,9
imp_003110,user_0824,38,2025-07-09 07:37:55,3
imp_003111,user_0136,28,2025-07-30 11:04:55,7
imp_003112,user_0147,6,2025-09-05 11:47:55,3
imp_003113,user_0707,12,2025-08-13 17:18:55,6
imp_003114,user_0132,36,2025-07-14 13:30:55,1
imp_003115,user_0701,28,2025-06-28 16:38:55,2
imp_003116,user_0201,27,2025-08-23 17:30:55,1
imp_003117,user_0986,53,2025-09-04 06:30:55,8
imp_003118,user_0074,30,2025-07-27 19:01:55,3
imp_003119,user_0959,53,2025-08-07 12:16:55,3
imp_003120,user_0448,95,2025-07-13 13:46:55,1
imp_003121,user_0024,12,2025-09-06 15:41:55,2
imp_003122,user_0903,50,2025-07-09 09:26:55,4
imp_003123,user_0167,18,2025-08-03 17:00:55,1
imp_003124,user_0975,84,2025-08-25 12:35:55,5
imp_003125,user_0195,93,2025-09-01 06:45:55,4
imp_003126,user_0940,16,2025-08-28 13:06:55,3
imp_003127,user_0214,12,2025-06-25 18:19:55,8
imp_003128,user_0487,81,2025-08-05 10:20:55,3
imp_003129,user_0293,23,2025-09-15 16:42:55,6
imp_003130,user_0439,94,2025-08-24 06:30:55,1
imp_003131,user_0577,11,2025-08-31 12:56:55,7
imp_003132,user_0600,48,2025-08-10 13:08:55,2
imp_003133,user_0320,10,2025-07-09 06:37:55,5
imp_003134,user_0995,32,2025-07-01 07:29:55,2
imp_003135,user_0816,24,2025-06-27 17:15:55,4
imp_003136,user_0121,49,2025-06-25 07:55:55,1
imp_003137,user_0658,87,2025-06-23 06:48:55,4
imp_003138,user_0235,69,2025-07-23 10:59:55,4
imp_003139,user_0969,81,2025-08-24 07:10:55,7
imp_003140,user_0939,83,2025-06-28 08:32:55,3
imp_003141,user_0462,49,2025-07-27 17:06:55,2
imp_003142,user_0925,34,2025-09-01 07:31:55,6
imp_003143,user_0505,78,2025-09-07 10:59:55,2
imp_003144,user_0534,31,2025-08-25 16:31:55,1
imp_003145,user_0154,74,2025-08-05 17:27:55,1
imp_003146,user_0740,38,2025-09-14 08:58:55,1
imp_003147,user_0565,44,2025-08-04 14:27:55,6
imp_003148,user_0424,69,2025-08-14 11:58:55,1
imp_003149,user_0162,49,2025-07-20 12:27:55,7
