interaction_id,user_id,policy_id,clicked,quoted,purchased,uw_decline_reason
imp_001391,user_0071,42,0,0,0,
imp_001392,user_0037,18,0,0,0,
imp_001393,user_0620,12,0,0,0,
imp_001394,user_0885,72,0,0,0,
imp_001395,user_0520,45,0,0,0,
imp_001396,user_0815,23,0,0,0,
imp_001397,user_0764,56,0,0,0,
imp_001398,user_0932,43,0,0,0,
imp_001399,user_0098,84,0,0,0,
imp_001400,user_0615,79,1,0,0,
imp_001401,user_0167,8,1,0,0,
imp_001402,user_0431,49,0,0,0,
imp_001403,user_0817,9,0,0,0,
imp_001404,user_0613,56,0,0,0,
imp_001405,user_0084,93,0,0,0,
imp_001406,user_0345,58,0,0,0,
imp_001407,user_0750,34,0,0,0,
imp_001408,user_0678,12,0,0,0,
imp_001409,user_0579,77,1,0,0,
imp_001410,user_0209,70,0,0,0,
imp_001411,user_0320,8,0,0,0,
imp_001412,user_0585,49,0,0,0,
imp_001413,user_0122,83,1,0,0,
imp_001414,user_0395,43,0,0,0,
imp_001415,user_0802,72,0,0,0,
imp_001416,user_0435,87,0,0,0,
imp_001417,user_0903,54,0,0,0,
imp_001418,user_0252,48,1,1,0,
imp_001419,user_0527,48,0,0,0,
imp_001420,user_0334,24,0,0,0,
imp_001421,user_0040,55,0,0,0,
imp_001422,user_0342,73,0,0,0,
imp_001423,user_0986,22,0,0,0,
imp_001424,user_0811,6,0,0,0,
imp_001425,user_0421,81,1,0,0,
imp_001426,user_0117,12,0,0,0,
imp_001427,user_0694,55,0,0,0,
imp_001428,user_0801,16,0,0,0,
imp_001429,user_0768,18,0,0,0,
imp_001430,user_0012,54,0,0,0,
imp_001431,user_0866,12,0,0,0,
imp_001432,user_0854,73,0,0,0,
imp_001433,user_0656,43,0,0,0,
imp_001434,user_0827,84,1,0,0,
imp_001435,user_0234,28,0,0,0,
imp_001436,user_0457,12,1,1,0,
imp_001437,user_0010,83,1,0,0,
imp_001438,user_0989,47,1,0,0,
imp_001439,user_0630,50,0,0,0,
imp_001440,user_0774,29,0,0,0,
imp_001441,user_0188,43,0,0,0,
imp_001442,user_0946,43,0,0,0,
imp_001443,user_0458,57,1,0,0,
imp_001444,user_0996,42,0,0,0,
imp_001445,user_0046,24,1,0,0,
imp_001446,user_0252,50,0,0,0,
imp_001447,user_0759,66,1,1,0,
imp_001448,user_0732,9,1,0,0,
imp_001449,user_0201,32,0,0,0,
imp_001450,user_0878,36,0,0,0,
imp_001451,user_0002,77,1,0,0,
imp_001452,user_0558,78,1,0,0,
imp_001453,user_0386,65,1,0,0,
imp_001454,user_0657,31,0,0,0,
imp_001455,user_0055,60,1,0,0,
imp_001456,user_0346,17,0,0,0,
imp_001457,user_0824,73,0,0,0,
imp_001458,user_0734,18,0,0,0,
imp_001459,user_0686,87,0,0,0,
imp_001460,user_0630,62,0,0,0,
imp_001461,user_0113,47,0,0,0,
imp_001462,user_0186,73,1,0,0,
imp_001463,user_0532,45,1,0,0,
imp_001464,user_0375,50,0,0,0,
imp_001465,user_0115,65,0,0,0,
imp_001466,user_0251,79,0,0,0,
imp_001467,user_0749,12,0,0,0,
imp_001468,user_0908,41,1,0,0,
imp_001469,user_0338,72,1,0,0,
imp_001470,user_0009,36,0,0,0,
imp_001471,user_0486,30,1,0,0,
imp_001472,user_0199,91,0,0,0,
imp_001473,user_0789,73,1,0,0,
imp_001474,user_0254,5,0,0,0,
imp_001475,user_0476,77,0,0,0,
imp_001476,user_0360,12,1,0,0,
imp_001477,user_0577,12,1,0,0,
imp_001478,user_0869,34,0,0,0,
imp_001479,user_0264,76,0,0,0,
imp_001480,user_0966,27,0,0,0,
imp_001481,user_0931,50,1,0,0,
imp_001482,user_0700,12,0,0,0,
imp_001483,user_0900,50,0,0,0,
imp_001484,user_0001,28,1,0,0,
imp_001485,user_0588,3,1,0,0,
imp_001486,user_0569,44,1,0,0,
imp_001487,user_0764,52,0,0,0,
imp_001488,user_0672,28,1,0,0,
imp_001489,user_0047,27,0,0,0,
imp_001490,user_0186,83,0,0,0,
imp_001491,user_0354,82,0,0,0,
imp_001492,user_0156,34,0,0,0,
imp_001493,user_0024,12,0,0,0,
imp_001494,user_0756,48,0,0,0,
imp_001495,user_0533,69,0,0,0,
imp_001496,user_0742,71,1,0,0,
imp_001497,user_0866,31,0,0,0,
imp_001498,user_0191,42,0,0,0,
imp_001499,user_0538,91,0,0,0,
imp_001500,user_0383,13,0,0,0,
imp_001501,user_0925,81,0,0,0,
imp_001502,user_0346,24,1,0,0,
imp_001503,user_0736,95,1,0,0,
imp_001504,user_0287,84,1,0,0,
imp_001505,user_0371,70,0,0,0,
imp_001506,user_0704,12,0,0,0,
imp_001507,user_0347,12,0,0,0,
imp_001508,user_0849,88,1,0,0,
imp_001509,user_0875,73,0,0,0,
imp_001510,user_0282,45,1,0,0,
imp_001511,user_0462,67,0,0,0,
imp_001512,user_0115,73,0,0,0,
imp_001513,user_0214,51,0,0,0,
imp_001514,user_0116,83,1,0,0,
imp_001515,user_0470,83,0,0,0,
imp_001516,user_0987,76,0,0,0,
imp_001517,user_0522,12,1,0,0,
imp_001518,user_0358,17,1,1,0,
imp_001519,user_0716,52,0,0,0,
imp_001520,user_0844,44,1,0,0,
imp_001521,user_0407,73,1,0,0,
imp_001522,user_0345,84,0,0,0,
imp_001523,user_0740,3,1,0,0,
imp_001524,user_0223,56,0,0,0,
imp_001525,user_0262,56,0,0,0,
imp_001526,user_0025,49,0,0,0,
imp_001527,user_0319,49,0,0,0,
imp_001528,user_0988,58,1,0,0,
imp_001529,user_0791,62,0,0,0,
imp_001530,user_0182,3,0,0,0,
imp_001531,user_0724,12,0,0,0,
imp_001532,user_0064,71,0,0,0,
imp_001533,user_0885,74,0,0,0,
imp_001534,user_0502,49,1,0,0,
imp_001535,user_0221,69,0,0,0,
imp_001536,user_0622,28,0,0,0,
imp_001537,user_0140,49,0,0,0,
imp_001538,user_0698,35,0,0,0,
imp_001539,user_0182,30,0,0,0,
imp_001540,user_0071,24,0,0,0,
imp_001541,user_0693,64,1,0,0,
imp_001542,user_0359,48,0,0,0,
imp_001543,user_0370,31,0,0,0,
imp_001544,user_0928,16,0,0,0,
imp_001545,user_0612,66,1,0,0,
imp_001546,user_0264,95,0,0,0,
imp_001547,user_0634,30,0,0,0,
imp_001548,user_0938,61,0,0,0,
imp_001549,user_0930,42,0,0,0,
imp_001550,user_0984,50,0,0,0,
imp_001551,user_0455,83,1,0,0,
imp_001552,user_0409,46,0,0,0,
imp_001553,user_0203,49,0,0,0,
imp_001554,user_0209,72,1,0,0,
imp_001555,user_0624,24,0,0,0,
imp_001556,user_0200,84,0,0,0,
imp_001557,user_0422,42,0,0,0,
imp_001558,user_0722,68,0,0,0,
imp_001559,user_0513,72,0,0,0,
imp_001560,user_0495,50,0,0,0,
imp_001561,user_0708,82,0,0,0,
imp_001562,user_0137,90,0,0,0,
imp_001563,user_0921,92,0,0,0,
imp_001564,user_0912,48,0,0,0,
imp_001565,user_0060,42,0,0,0,
imp_001566,user_0219,24,0,0,0,
imp_001567,user_0744,42,0,0,0,
imp_001568,user_0705,74,0,0,0,
imp_001569,user_0806,23,0,0,0,
imp_001570,user_0973,45,1,0,0,
imp_001571,user_0675,68,1,0,0,
imp_001572,user_0111,76,0,0,0,
imp_001573,user_0108,48,1,0,0,
imp_001574,user_0760,22,0,0,0,
imp_001575,user_0045,12,0,0,0,
imp_001576,user_0885,66,0,0,0,
imp_001577,user_0502,23,1,0,0,
imp_001578,user_0888,44,0,0,0,
imp_001579,user_0243,31,0,0,0,
imp_001580,user_0957,38,0,0,0,
imp_001581,user_0450,50,0,0,0,
imp_001582,user_0293,24,0,0,0,
imp_001583,user_0195,84,1,0,0,
imp_001584,user_0126,30,0,0,0,
imp_001585,user_0954,50,0,0,0,
imp_001586,user_0891,50,0,0,0,
imp_001587,user_0675,88,0,0,0,
imp_001588,user_0337,55,1,0,0,
imp_001589,user_0101,48,0,0,0,
imp_001590,user_0431,38,0,0,0,
imp_001591,user_0336,35,0,0,0,
imp_001592,user_0375,11,0,0,0,
imp_001593,user_0802,65,0,0,0,
imp_001594,user_0730,13,0,0,0,
imp_001595,user_0958,79,0,0,0,
imp_001596,user_0323,12,0,0,0,
imp_001597,user_0500,4,0,0,0,
imp_001598,user_0495,87,0,0,0,
imp_001599,user_0683,46,0,0,0,
imp_001600,user_0253,12,0,0,0,
imp_001601,user_0723,5,0,0,0,
imp_001602,user_0089,31,1,1,0,과거 질병 이력
imp_001603,user_0526,82,1,0,0,
imp_001604,user_0611,12,1,0,0,
imp_001605,user_0772,12,0,0,0,
imp_001606,user_0462,54,0,0,0,
imp_001607,user_0536,79,0,0,0,
imp_001608,user_0040,28,0,0,0,
imp_001609,user_0249,16,0,0,0,
imp_001610,user_0090,48,0,0,0,
imp_001611,user_0437,43,0,0,0,
imp_001612,user_0491,12,1,0,0,
imp_001613,user_0022,73,1,1,0,
imp_001614,user_0003,12,0,0,0,
imp_001615,user_0802,28,0,0,0,
imp_001616,user_0597,50,1,0,0,
imp_001617,user_0083,93,0,0,0,
imp_001618,user_0697,52,0,0,0,
imp_001619,user_0699,22,0,0,0,
imp_001620,user_0540,77,0,0,0,
imp_001621,user_0894,12,0,0,0,
imp_001622,user_0962,12,0,0,0,
imp_001623,user_0611,16,1,0,0,
imp_001624,user_0523,85,0,0,0,
imp_001625,user_0953,54,1,0,0,
imp_001626,user_0294,24,0,0,0,
imp_001627,user_0933,54,0,0,0,
imp_001628,user_0847,24,0,0,0,
imp_001629,user_0347,42,0,0,0,
imp_001630,user_0556,48,1,0,0,
imp_001631,user_0619,67,0,0,0,
imp_001632,user_0248,44,0,0,0,
imp_001633,user_0201,12,0,0,0,
imp_001634,user_0638,3,1,0,0,
imp_001635,user_0340,48,1,0,0,
imp_001636,user_0793,6,0,0,0,
imp_001637,user_0045,79,1,0,0,
imp_001638,user_0068,74,1,0,0,
imp_001639,user_0762,80,0,0,0,
imp_001640,user_0743,11,0,0,0,
imp_001641,user_0012,61,0,0,0,
imp_001642,user_0456,51,0,0,0,
imp_001643,user_0250,44,0,0,0,
imp_001644,user_0811,31,1,0,0,
imp_001645,user_0769,57,0,0,0,
imp_001646,user_0919,82,0,0,0,
imp_001647,user_0599,19,0,0,0,
imp_001648,user_0504,66,0,0,0,
imp_001649,user_0137,50,0,0,0,
imp_001650,user_0889,69,0,0,0,
imp_001651,user_0528,12,0,0,0,
imp_001652,user_0675,22,0,0,0,
imp_001653,user_0609,47,1,0,0,
imp_001654,user_0993,11,0,0,0,
imp_001655,user_0262,31,0,0,0,
imp_001656,user_0660,44,0,0,0,
imp_001657,user_0703,42,1,0,0,
imp_001658,user_0827,94,0,0,0,
imp_001659,user_0829,82,1,0,0,
imp_001660,user_0115,44,0,0,0,
imp_001661,user_0942,72,0,0,0,
imp_001662,user_0415,65,0,0,0,
imp_001663,user_0345,95,0,0,0,
imp_001664,user_0740,66,0,0,0,
imp_001665,user_0301,47,0,0,0,
imp_001666,user_0455,71,1,0,0,
imp_001667,user_0815,71,0,0,0,
imp_001668,user_0549,12,1,0,0,
imp_001669,user_0748,2,0,0,0,
imp_001670,user_0322,66,0,0,0,
imp_001671,user_0166,35,0,0,0,
imp_001672,user_0997,28,0,0,0,
imp_001673,user_0942,77,0,0,0,
imp_001674,user_0168,35,0,0,0,
imp_001675,user_0280,47,0,0,0,
imp_001676,user_0669,57,0,0,0,
imp_001677,user_0698,80,0,0,0,
imp_001678,user_0105,47,0,0,0,
imp_001679,user_0497,30,0,0,0,
imp_001680,user_0460,54,0,0,0,
imp_001681,user_0579,86,1,0,0,
imp_001682,user_0554,50,0,0,0,
imp_001683,user_0871,12,1,0,0,
imp_001684,user_0652,12,0,0,0,
imp_001685,user_0401,52,0,0,0,
imp_001686,user_0021,81,0,0,0,
imp_001687,user_0265,43,0,0,0,
imp_001688,user_0801,16,0,0,0,
imp_001689,user_0422,52,0,0,0,
imp_001690,user_0845,4,1,0,0,
imp_001691,user_0264,20,0,0,0,
imp_001692,user_0401,58,1,0,0,
imp_001693,user_0244,31,0,0,0,
imp_001694,user_0855,53,0,0,0,
imp_001695,user_0726,24,0,0,0,
imp_001696,user_0417,72,0,0,0,
imp_001697,user_0971,68,0,0,0,
imp_001698,user_0611,50,0,0,0,
imp_001699,user_0229,18,0,0,0,
imp_001700,user_0408,46,0,0,0,
imp_001701,user_0407,50,0,0,0,
imp_001702,user_0221,46,0,0,0,
imp_001703,user_0785,12,0,0,0,
imp_001704,user_0971,5,0,0,0,
imp_001705,user_0935,3,0,0,0,
imp_001706,user_0228,24,0,0,0,
imp_001707,user_0562,16,0,0,0,
imp_001708,user_0832,67,0,0,0,
imp_001709,user_0172,44,0,0,0,
imp_001710,user_0685,79,0,0,0,
imp_001711,user_0768,23,1,0,0,
imp_001712,user_0057,34,1,0,0,
imp_001713,user_0132,65,1,0,0,
imp_001714,user_0738,30,1,0,0,
imp_001715,user_0130,43,0,0,0,
imp_001716,user_0893,21,0,0,0,
imp_001717,user_0776,31,0,0,0,
imp_001718,user_0643,18,0,0,0,
imp_001719,user_0435,64,0,0,0,
imp_001720,user_0404,6,0,0,0,
imp_001721,user_0884,12,1,0,0,
imp_001722,user_0167,58,0,0,0,
imp_001723,user_0455,67,0,0,0,
imp_001724,user_0275,12,0,0,0,
imp_001725,user_0552,19,0,0,0,
imp_001726,user_0227,83,1,0,0,
imp_001727,user_0407,17,0,0,0,
imp_001728,user_0526,88,0,0,0,
imp_001729,user_0528,29,0,0,0,
imp_001730,user_0731,83,0,0,0,
imp_001731,user_0370,61,0,0,0,
imp_001732,user_0482,50,0,0,0,
imp_001733,user_0586,35,0,0,0,
imp_001734,user_0603,93,1,0,0,
imp_001735,user_0841,65,0,0,0,
imp_001736,user_0760,87,0,0,0,
imp_001737,user_0415,42,0,0,0,
imp_001738,user_0204,83,0,0,0,
imp_001739,user_0209,28,0,0,0,
imp_001740,user_0013,3,1,0,0,
imp_001741,user_0631,63,0,0,0,
imp_001742,user_0130,12,0,0,0,
imp_001743,user_0731,58,0,0,0,
imp_001744,user_0197,12,1,0,0,
imp_001745,user_0691,76,0,0,0,
imp_001746,user_0417,12,0,0,0,
imp_001747,user_0480,96,1,0,0,
imp_001748,user_0955,79,0,0,0,
imp_001749,user_0166,67,1,0,0,
imp_001750,user_0910,8,0,0,0,
imp_001751,user_0115,9,0,0,0,
imp_001752,user_0837,2,0,0,0,
imp_001753,user_0949,83,1,0,0,
imp_001754,user_0944,74,1,0,0,
imp_001755,user_0957,12,0,0,0,
imp_001756,user_0498,12,0,0,0,
imp_001757,user_0930,67,0,0,0,
imp_001758,user_0020,44,0,0,0,
imp_001759,user_0277,31,0,0,0,
imp_001760,user_0214,43,0,0,0,
imp_001761,user_0901,46,0,0,0,
imp_001762,user_0212,13,0,0,0,
imp_001763,user_0461,77,0,0,0,
imp_001764,user_0260,12,1,0,0,
imp_001765,user_0257,67,0,0,0,
imp_001766,user_0874,81,0,0,0,
imp_001767,user_0540,77,0,0,0,
imp_001768,user_0555,21,0,0,0,
imp_001769,user_0199,33,0,0,0,
imp_001770,user_0912,41,0,0,0,
imp_001771,user_0021,73,0,0,0,
imp_001772,user_0202,17,1,0,0,
imp_001773,user_0159,72,0,0,0,
imp_001774,user_0294,92,1,0,0,
imp_001775,user_0290,34,0,0,0,
imp_001776,user_0549,9,0,0,0,
imp_001777,user_0227,28,0,0,0,
imp_001778,user_0828,30,0,0,0,
imp_001779,user_0786,50,0,0,0,
imp_001780,user_0005,66,0,0,0,
imp_001781,user_0775,73,0,0,0,
imp_001782,user_0646,83,0,0,0,
imp_001783,user_0807,79,0,0,0,
imp_001784,user_0858,31,0,0,0,
imp_001785,user_0091,95,0,0,0,
imp_001786,user_0760,49,1,0,0,
imp_001787,user_0197,44,0,0,0,
imp_001788,user_0797,38,1,0,0,
imp_001789,user_0898,48,0,0,0,
imp_001790,user_0001,5,0,0,0,
imp_001791,user_0360,52,1,0,0,
imp_001792,user_0092,23,0,0,0,
imp_001793,user_0147,48,0,0,0,
imp_001794,user_0250,17,0,0,0,
imp_001795,user_0893,43,0,0,0,
imp_001796,user_0271,43,0,0,0,
imp_001797,user_0459,57,1,0,0,
imp_001798,user_0872,45,0,0,0,
imp_001799,user_0945,55,0,0,0,
imp_001800,user_0799,31,1,0,0,
imp_001801,user_0447,43,0,0,0,
imp_001802,user_0187,81,0,0,0,
imp_001803,user_0176,50,0,0,0,
imp_001804,user_0374,73,0,0,0,
imp_001805,user_0489,16,0,0,0,
imp_001806,user_0481,55,1,0,0,
imp_001807,user_0580,69,0,0,0,
imp_001808,user_0394,45,0,0,0,
imp_001809,user_0202,6,0,0,0,
imp_001810,user_0684,18,0,0,0,
imp_001811,user_0619,79,0,0,0,
imp_001812,user_0465,91,0,0,0,
imp_001813,user_0651,51,0,0,0,
imp_001814,user_0368,67,0,0,0,
imp_001815,user_0387,25,0,0,0,
imp_001816,user_0805,8,0,0,0,
imp_001817,user_0362,4,0,0,0,
imp_001818,user_0692,83,0,0,0,
imp_001819,user_0092,8,0,0,0,
imp_001820,user_0139,28,1,0,0,
imp_001821,user_0648,22,0,0,0,
imp_001822,user_0824,34,0,0,0,
imp_001823,user_0688,43,0,0,0,
imp_001824,user_0416,95,0,0,0,
imp_001825,user_0978,50,1,0,0,
imp_001826,user_0263,42,0,0,0,
imp_001827,user_0760,12,0,0,0,
imp_001828,user_0860,73,1,0,0,
imp_001829,user_0016,24,0,0,0,
imp_001830,user_0810,20,0,0,0,
imp_001831,user_0004,23,1,0,0,
imp_001832,user_0598,47,0,0,0,
imp_001833,user_0540,34,0,0,0,
imp_001834,user_0573,54,0,0,0,
imp_001835,user_0378,63,0,0,0,
imp_001836,user_0350,3,0,0,0,
imp_001837,user_0985,65,0,0,0,
imp_001838,user_0596,5,0,0,0,
imp_001839,user_0970,66,0,0,0,
imp_001840,user_0298,12,0,0,0,
imp_001841,user_0088,44,0,0,0,
imp_001842,user_0653,6,0,0,0,
imp_001843,user_0725,66,0,0,0,
imp_001844,user_0120,16,1,0,0,
imp_001845,user_0662,31,0,0,0,
imp_001846,user_0517,12,1,0,0,
imp_001847,user_0312,34,0,0,0,
imp_001848,user_0730,65,0,0,0,
imp_001849,user_0061,65,0,0,0,
imp_001850,user_0417,65,1,0,0,
imp_001851,user_0141,83,0,0,0,
imp_001852,user_0416,35,0,0,0,
imp_001853,user_0395,81,1,0,0,
imp_001854,user_0056,79,0,0,0,
imp_001855,user_0936,6,0,0,0,
imp_001856,user_0520,87,0,0,0,
imp_001857,user_0504,12,0,0,0,
imp_001858,user_0721,12,0,0,0,
imp_001859,user_0258,83,0,0,0,
imp_001860,user_0990,12,1,0,0,
imp_001861,user_0860,34,0,0,0,
imp_001862,user_0876,72,0,0,0,
imp_001863,user_0006,20,0,0,0,
imp_001864,user_0122,25,1,0,0,
imp_001865,user_0095,42,0,0,0,
imp_001866,user_0512,72,0,0,0,
imp_001867,user_0688,86,0,0,0,
imp_001868,user_0274,79,0,0,0,
imp_001869,user_0496,73,0,0,0,
imp_001870,user_0761,84,0,0,0,
imp_001871,user_0681,54,0,0,0,
imp_001872,user_0220,10,0,0,0,
imp_001873,user_0028,16,0,0,0,
imp_001874,user_0061,27,0,0,0,
imp_001875,user_0442,23,0,0,0,
imp_001876,user_0293,42,1,0,0,
imp_001877,user_0866,44,0,0,0,
imp_001878,user_0855,12,0,0,0,
imp_001879,user_0142,51,0,0,0,
imp_001880,user_0168,74,0,0,0,
imp_001881,user_0383,31,0,0,0,
imp_001882,user_0121,87,0,0,0,
imp_001883,user_0983,2,0,0,0,
imp_001884,user_0957,58,0,0,0,
imp_001885,user_0821,69,0,0,0,
imp_001886,user_0835,94,0,0,0,
imp_001887,user_0073,72,0,0,0,
imp_001888,user_0557,35,1,0,0,
imp_001889,user_0368,33,0,0,0,
imp_001890,user_0590,19,0,0,0,
imp_001891,user_0998,83,0,0,0,
imp_001892,user_0184,36,0,0,0,
imp_001893,user_0361,31,1,0,0,
imp_001894,user_0910,11,0,0,0,
imp_001895,user_0598,17,0,0,0,
imp_001896,user_0833,42,1,0,0,
imp_001897,user_0311,77,0,0,0,
imp_001898,user_0897,93,0,0,0,
imp_001899,user_0582,42,1,1,0,
imp_001900,user_0273,63,0,0,0,
imp_001901,user_0629,8,1,0,0,
imp_001902,user_0246,43,0,0,0,
imp_001903,user_0410,65,0,0,0,
imp_001904,user_0970,31,0,0,0,
imp_001905,user_0362,24,0,0,0,
imp_001906,user_0278,32,0,0,0,
imp_001907,user_0643,73,0,0,0,
imp_001908,user_0633,83,1,0,0,
imp_001909,user_0491,31,0,0,0,
imp_001910,user_0203,16,0,0,0,
imp_001911,user_0514,58,0,0,0,
imp_001912,user_0066,65,0,0,0,
imp_001913,user_0670,18,0,0,0,
imp_001914,user_0960,45,0,0,0,
imp_001915,user_0920,72,0,0,0,
imp_001916,user_0732,50,0,0,0,
imp_001917,user_0714,28,0,0,0,
imp_001918,user_0543,54,0,0,0,
imp_001919,user_0214,45,1,0,0,
imp_001920,user_0734,28,0,0,0,
imp_001921,user_0702,16,0,0,0,
imp_001922,user_0050,73,1,0,0,
imp_001923,user_0906,56,0,0,0,
imp_001924,user_0509,12,0,0,0,
imp_001925,user_0568,65,0,0,0,
imp_001926,user_0528,12,0,0,0,
imp_001927,user_0688,33,0,0,0,
imp_001928,user_0893,18,1,0,0,
imp_001929,user_0009,44,0,0,0,
imp_001930,user_0561,9,0,0,0,
imp_001931,user_0982,38,1,0,0,
imp_001932,user_0537,47,0,0,0,
imp_001933,user_0465,67,0,0,0,
imp_001934,user_0102,44,1,0,0,
imp_001935,user_0067,43,1,0,0,
imp_001936,user_0064,12,1,0,0,
imp_001937,user_0847,4,0,0,0,
imp_001938,user_0036,82,0,0,0,
imp_001939,user_0938,17,0,0,0,
imp_001940,user_0960,24,0,0,0,
imp_001941,user_0297,50,0,0,0,
imp_001942,user_0316,72,0,0,0,
imp_001943,user_0662,31,0,0,0,
imp_001944,user_0605,68,0,0,0,
imp_001945,user_0878,66,0,0,0,
imp_001946,user_0366,58,0,0,0,
imp_001947,user_0082,54,0,0,0,
imp_001948,user_0372,69,0,0,0,
imp_001949,user_0756,50,0,0,0,
imp_001950,user_0237,72,0,0,0,
imp_001951,user_0580,44,0,0,0,
imp_001952,user_0878,42,0,0,0,
imp_001953,user_0193,29,0,0,0,
imp_001954,user_0462,1,1,0,0,
imp_001955,user_0851,71,0,0,0,
imp_001956,user_0651,56,0,0,0,
imp_001957,user_0448,28,0,0,0,
imp_001958,user_0826,58,0,0,0,
imp_001959,user_0542,43,0,0,0,
imp_001960,user_0209,12,1,0,0,
imp_001961,user_0043,12,1,0,0,
imp_001962,user_0342,76,0,0,0,
imp_001963,user_0360,12,0,0,0,
imp_001964,user_0782,81,0,0,0,
imp_001965,user_0454,38,0,0,0,
imp_001966,user_0323,52,0,0,0,
imp_001967,user_0899,86,1,0,0,
imp_001968,user_0669,29,0,0,0,
imp_001969,user_0650,58,0,0,0,
imp_001970,user_0652,58,0,0,0,
imp_001971,user_0194,20,0,0,0,
imp_001972,user_1000,81,0,0,0,
imp_001973,user_0210,27,1,0,0,
imp_001974,user_0182,85,1,0,0,
imp_001975,user_0735,49,1,0,0,
imp_001976,user_0320,45,0,0,0,
imp_001977,user_0687,76,0,0,0,
imp_001978,user_0201,12,0,0,0,
imp_001979,user_0085,50,0,0,0,
imp_001980,user_0481,38,0,0,0,
imp_001981,user_0592,45,1,0,0,
imp_001982,user_0074,24,0,0,0,
imp_001983,user_0258,12,0,0,0,
imp_001984,user_0045,31,0,0,0,
imp_001985,user_0700,46,0,0,0,
imp_001986,user_0213,73,1,0,0,
imp_001987,user_0690,79,1,0,0,
imp_001988,user_0267,87,0,0,0,
imp_001989,user_0795,30,0,0,0,
imp_001990,user_0464,4,0,0,0,
imp_001991,user_0116,12,0,0,0,
imp_001992,user_0980,10,1,0,0,
imp_001993,user_0412,83,0,0,0,
imp_001994,user_0290,93,0,0,0,
imp_001995,user_0746,23,0,0,0,
imp_001996,user_0180,17,0,0,0,
imp_001997,user_0133,83,0,0,0,
imp_001998,user_0565,57,0,0,0,
imp_001999,user_0675,24,0,0,0,
imp_002000,user_0653,44,0,0,0,
imp_002001,user_0865,74,0,0,0,
imp_002002,user_0471,83,0,0,0,
imp_002003,user_0785,80,0,0,0,
imp_002004,user_0398,42,0,0,0,
imp_002005,user_0831,59,0,0,0,
imp_002006,user_0793,44,0,0,0,
imp_002007,user_0328,58,0,0,0,
imp_002008,user_0994,50,0,0,0,
imp_002009,user_0384,56,0,0,0,
imp_002010,user_0560,93,0,0,0,
imp_002011,user_0217,49,0,0,0,
imp_002012,user_0838,82,0,0,0,
imp_002013,user_0313,12,0,0,0,
imp_002014,user_0237,74,0,0,0,
imp_002015,user_0912,15,0,0,0,
imp_002016,user_0155,81,1,0,0,
imp_002017,user_0267,72,0,0,0,
imp_002018,user_0691,76,0,0,0,
imp_002019,user_0105,59,0,0,0,
imp_002020,user_0101,31,1,0,0,
imp_002021,user_0896,12,0,0,0,
imp_002022,user_0040,49,0,0,0,
imp_002023,user_0341,58,0,0,0,
imp_002024,user_0370,79,0,0,0,
imp_002025,user_0153,57,0,0,0,
imp_002026,user_0330,54,1,0,0,
imp_002027,user_0121,83,0,0,0,
imp_002028,user_0430,83,0,0,0,
imp_002029,user_0628,12,1,0,0,
imp_002030,user_0583,7,0,0,0,
imp_002031,user_0158,8,0,0,0,
imp_002032,user_0120,23,0,0,0,
imp_002033,user_0736,70,0,0,0,
imp_002034,user_0003,31,0,0,0,
imp_002035,user_0772,42,1,0,0,
imp_002036,user_0286,65,0,0,0,
imp_002037,user_0004,12,0,0,0,
imp_002038,user_0907,11,0,0,0,
imp_002039,user_0971,68,1,0,0,
imp_002040,user_0291,52,0,0,0,
imp_002041,user_0322,83,0,0,0,
imp_002042,user_0478,88,0,0,0,
imp_002043,user_0035,54,0,0,0,
imp_002044,user_0459,73,0,0,0,
imp_002045,user_0497,72,1,0,0,
imp_002046,user_0713,81,1,0,0,
imp_002047,user_0061,88,1,0,0,
imp_002048,user_0356,69,0,0,0,
imp_002049,user_0581,3,1,1,0,
imp_002050,user_0932,45,0,0,0,
imp_002051,user_0393,48,0,0,0,
imp_002052,user_0226,66,0,0,0,
imp_002053,user_0072,72,0,0,0,
imp_002054,user_0389,76,0,0,0,
imp_002055,user_0101,47,0,0,0,
imp_002056,user_0973,8,0,0,0,
imp_002057,user_0111,51,0,0,0,
imp_002058,user_0809,31,1,0,0,
imp_002059,user_0263,12,0,0,0,
imp_002060,user_0220,54,0,0,0,
imp_002061,user_0557,79,0,0,0,
imp_002062,user_0074,45,0,0,0,
imp_002063,user_0778,12,0,0,0,
imp_002064,user_0870,24,0,0,0,
imp_002065,user_0175,30,0,0,0,
imp_002066,user_0942,43,1,0,0,
imp_002067,user_0958,21,0,0,0,
imp_002068,user_0577,77,0,0,0,
imp_002069,user_0066,81,0,0,0,
imp_002070,user_0670,65,0,0,0,
imp_002071,user_0551,30,0,0,0,
imp_002072,user_0628,34,0,0,0,
imp_002073,user_0575,81,0,0,0,
imp_002074,user_0948,11,0,0,0,
imp_002075,user_0824,51,0,0,0,
imp_002076,user_0633,84,1,0,0,
imp_002077,user_0684,22,0,0,0,
imp_002078,user_0216,65,0,0,0,
imp_002079,user_0993,44,0,0,0,
imp_002080,user_0593,12,1,0,0,
imp_002081,user_0795,16,0,0,0,
imp_002082,user_0008,12,0,0,0,
imp_002083,user_0594,44,1,0,0,
imp_002084,user_0703,50,0,0,0,
imp_002085,user_0084,15,0,0,0,
imp_002086,user_0796,45,1,0,0,
imp_002087,user_0959,48,0,0,0,
